id,tiene_alto_valor_adquisitivo
13767,[0.02960438]
13768,[0.93623763]
13769,[0.46507186]
13770,[0.19700727]
13771,[0.02034956]
13772,[0.01883578]
13773,[0.53566927]
13774,[0.19872266]
13775,[0.03318959]
13776,[0.29600108]
13777,[0.02247527]
13778,[0.02407539]
13779,[0.03918979]
13780,[0.0673998]
13781,[0.2561894]
13782,[0.11811119]
13783,[0.03745934]
13784,[0.72659373]
13785,[0.32166746]
13786,[0.01983926]
13787,[0.04413852]
13788,[0.27835977]
13789,[0.15874398]
13790,[0.29066545]
13791,[0.92839956]
13792,[0.05003151]
13793,[0.01817074]
13794,[0.1637249]
13795,[0.11552978]
13796,[0.9384057]
13797,[0.21371052]
13798,[0.62128824]
13799,[0.8011552]
13800,[0.04473963]
13801,[0.44790587]
13802,[0.03568986]
13803,[0.02713978]
13804,[0.02241784]
13805,[0.1345689]
13806,[0.472849]
13807,[0.03508672]
13808,[0.5807332]
13809,[0.05295631]
13810,[0.30453947]
13811,[0.5232861]
13812,[0.06669688]
13813,[0.03203878]
13814,[0.02712214]
13815,[0.047589]
13816,[0.89060366]
13817,[0.08803284]
13818,[0.9391793]
13819,[0.06237605]
13820,[0.09817576]
13821,[0.93307245]
13822,[0.06899536]
13823,[0.45508027]
13824,[0.03034684]
13825,[0.05480862]
13826,[0.01922497]
13827,[0.10646206]
13828,[0.9251664]
13829,[0.04145044]
13830,[0.18781567]
13831,[0.19558802]
13832,[0.8706783]
13833,[0.07256642]
13834,[0.09870932]
13835,[0.02049923]
13836,[0.03768256]
13837,[0.58644444]
13838,[0.0216496]
13839,[0.03236282]
13840,[0.69482857]
13841,[0.92772865]
13842,[0.01850277]
13843,[0.23148397]
13844,[0.61965907]
13845,[0.02817035]
13846,[0.5274815]
13847,[0.52168894]
13848,[0.27944228]
13849,[0.04336709]
13850,[0.02046669]
13851,[0.19610429]
13852,[0.7624756]
13853,[0.9126431]
13854,[0.0189307]
13855,[0.6435509]
13856,[0.03263924]
13857,[0.01814765]
13858,[0.06402633]
13859,[0.05619049]
13860,[0.7374831]
13861,[0.10743225]
13862,[0.03103065]
13863,[0.6301025]
13864,[0.75686705]
13865,[0.09768513]
13866,[0.04410169]
13867,[0.11551279]
13868,[0.02980441]
13869,[0.41326496]
13870,[0.0202572]
13871,[0.02740374]
13872,[0.9375936]
13873,[0.02131796]
13874,[0.02846757]
13875,[0.5198457]
13876,[0.03071025]
13877,[0.02989939]
13878,[0.612453]
13879,[0.0514541]
13880,[0.06830791]
13881,[0.5260936]
13882,[0.11283687]
13883,[0.1616256]
13884,[0.3172977]
13885,[0.21398962]
13886,[0.04210711]
13887,[0.03108779]
13888,[0.21602061]
13889,[0.63259435]
13890,[0.01778767]
13891,[0.08186054]
13892,[0.0267556]
13893,[0.27663842]
13894,[0.06132129]
13895,[0.6911222]
13896,[0.04843077]
13897,[0.0186885]
13898,[0.02583882]
13899,[0.0213429]
13900,[0.64038646]
13901,[0.13358635]
13902,[0.07801068]
13903,[0.02015233]
13904,[0.2550394]
13905,[0.04023838]
13906,[0.16521573]
13907,[0.06731072]
13908,[0.02073351]
13909,[0.77312756]
13910,[0.2923857]
13911,[0.30695686]
13912,[0.06137291]
13913,[0.88075465]
13914,[0.7322418]
13915,[0.5847821]
13916,[0.02201697]
13917,[0.03953567]
13918,[0.49880412]
13919,[0.07657525]
13920,[0.02704662]
13921,[0.30812097]
13922,[0.0392282]
13923,[0.06653798]
13924,[0.0287331]
13925,[0.34961137]
13926,[0.02606291]
13927,[0.02218115]
13928,[0.5532132]
13929,[0.16449773]
13930,[0.05702448]
13931,[0.9210391]
13932,[0.48932043]
13933,[0.27528888]
13934,[0.04133338]
13935,[0.03684935]
13936,[0.1706579]
13937,[0.02380216]
13938,[0.47545648]
13939,[0.02419677]
13940,[0.9174075]
13941,[0.1603109]
13942,[0.02360126]
13943,[0.3448121]
13944,[0.03799841]
13945,[0.05492559]
13946,[0.02619755]
13947,[0.15172032]
13948,[0.03658554]
13949,[0.4829031]
13950,[0.02070272]
13951,[0.01961884]
13952,[0.02635637]
13953,[0.01848853]
13954,[0.02040955]
13955,[0.04864788]
13956,[0.0557611]
13957,[0.13163137]
13958,[0.51555485]
13959,[0.02550441]
13960,[0.26228392]
13961,[0.0188207]
13962,[0.02365372]
13963,[0.04078007]
13964,[0.6772689]
13965,[0.07458666]
13966,[0.43411657]
13967,[0.02744058]
13968,[0.0350073]
13969,[0.52079624]
13970,[0.05721185]
13971,[0.4548152]
13972,[0.38307342]
13973,[0.12502158]
13974,[0.23135397]
13975,[0.15089771]
13976,[0.16376972]
13977,[0.93909895]
13978,[0.75275636]
13979,[0.26064044]
13980,[0.04098779]
13981,[0.66985536]
13982,[0.02538139]
13983,[0.7728168]
13984,[0.02503517]
13985,[0.02683148]
13986,[0.32799792]
13987,[0.01926929]
13988,[0.01972708]
13989,[0.44708747]
13990,[0.20308912]
13991,[0.05897617]
13992,[0.724604]
13993,[0.9313761]
13994,[0.9390631]
13995,[0.02359712]
13996,[0.21703136]
13997,[0.93851316]
13998,[0.03174916]
13999,[0.07034609]
14000,[0.27277368]
14001,[0.23088694]
14002,[0.02119616]
14003,[0.04202953]
14004,[0.20019093]
14005,[0.58084875]
14006,[0.05403796]
14007,[0.2635637]
14008,[0.0404416]
14009,[0.02609557]
14010,[0.03364232]
14011,[0.5747845]
14012,[0.29122168]
14013,[0.9391793]
14014,[0.11691743]
14015,[0.04396257]
14016,[0.13725778]
14017,[0.25630152]
14018,[0.6548481]
14019,[0.05763039]
14020,[0.2403231]
14021,[0.24410203]
14022,[0.01862469]
14023,[0.15341961]
14024,[0.08417046]
14025,[0.03340197]
14026,[0.06111944]
14027,[0.19317546]
14028,[0.18157214]
14029,[0.10424033]
14030,[0.75867105]
14031,[0.02100992]
14032,[0.07294968]
14033,[0.10903287]
14034,[0.02985957]
14035,[0.0192222]
14036,[0.9152898]
14037,[0.19424212]
14038,[0.04282451]
14039,[0.41522032]
14040,[0.38844827]
14041,[0.7440895]
14042,[0.4323361]
14043,[0.10873803]
14044,[0.14458987]
14045,[0.16614294]
14046,[0.01841304]
14047,[0.02560666]
14048,[0.36074105]
14049,[0.93052936]
14050,[0.04398441]
14051,[0.5787421]
14052,[0.5154416]
14053,[0.74185085]
14054,[0.23112518]
14055,[0.6535505]
14056,[0.7533674]
14057,[0.5387335]
14058,[0.62979823]
14059,[0.55810845]
14060,[0.5371354]
14061,[0.02239081]
14062,[0.16588801]
14063,[0.03705284]
14064,[0.02937159]
14065,[0.33435717]
14066,[0.9374378]
14067,[0.92329]
14068,[0.0316703]
14069,[0.5160336]
14070,[0.07605091]
14071,[0.10315111]
14072,[0.02976868]
14073,[0.07820082]
14074,[0.02383843]
14075,[0.93496144]
14076,[0.02473563]
14077,[0.8071061]
14078,[0.29772437]
14079,[0.05168918]
14080,[0.03760499]
14081,[0.02946416]
14082,[0.02184883]
14083,[0.7275046]
14084,[0.06069481]
14085,[0.18941182]
14086,[0.02003846]
14087,[0.92151]
14088,[0.23084122]
14089,[0.13879949]
14090,[0.3131629]
14091,[0.9286466]
14092,[0.19409284]
14093,[0.02903599]
14094,[0.74659365]
14095,[0.06067765]
14096,[0.08498856]
14097,[0.04799438]
14098,[0.2489723]
14099,[0.15773743]
14100,[0.6753148]
14101,[0.03102082]
14102,[0.6974646]
14103,[0.0195322]
14104,[0.13377693]
14105,[0.60355425]
14106,[0.06943396]
14107,[0.6530089]
14108,[0.02995893]
14109,[0.41120762]
14110,[0.03666243]
14111,[0.21502456]
14112,[0.19872272]
14113,[0.04437459]
14114,[0.3847378]
14115,[0.02072734]
14116,[0.31159616]
14117,[0.42868522]
14118,[0.37472206]
14119,[0.03482792]
14120,[0.73929083]
14121,[0.7293319]
14122,[0.03191531]
14123,[0.04703334]
14124,[0.03343618]
14125,[0.02364588]
14126,[0.03474513]
14127,[0.5035221]
14128,[0.02237722]
14129,[0.6148855]
14130,[0.1616256]
14131,[0.02901998]
14132,[0.02464551]
14133,[0.04144707]
14134,[0.6037609]
14135,[0.02177605]
14136,[0.80056655]
14137,[0.10554466]
14138,[0.13128605]
14139,[0.9208536]
14140,[0.09750044]
14141,[0.02525255]
14142,[0.5302405]
14143,[0.31849933]
14144,[0.6473546]
14145,[0.67281336]
14146,[0.28120264]
14147,[0.9286358]
14148,[0.07841176]
14149,[0.23169321]
14150,[0.644119]
14151,[0.01932144]
14152,[0.05491361]
14153,[0.5180189]
14154,[0.03330079]
14155,[0.9277222]
14156,[0.02361256]
14157,[0.18546367]
14158,[0.5194627]
14159,[0.12425593]
14160,[0.6911719]
14161,[0.04959479]
14162,[0.02062669]
14163,[0.23435009]
14164,[0.01763901]
14165,[0.0256947]
14166,[0.20523769]
14167,[0.06370702]
14168,[0.02422407]
14169,[0.03017193]
14170,[0.03276142]
14171,[0.02145931]
14172,[0.02009299]
14173,[0.02258331]
14174,[0.04182377]
14175,[0.5064543]
14176,[0.15804529]
14177,[0.02474391]
14178,[0.02393419]
14179,[0.01996443]
14180,[0.920949]
14181,[0.02918866]
14182,[0.775273]
14183,[0.02894083]
14184,[0.02159825]
14185,[0.9277069]
14186,[0.51022565]
14187,[0.7488508]
14188,[0.03798956]
14189,[0.6416608]
14190,[0.0201003]
14191,[0.11136681]
14192,[0.5361817]
14193,[0.36341426]
14194,[0.93824756]
14195,[0.02044076]
14196,[0.06987289]
14197,[0.05833489]
14198,[0.03247839]
14199,[0.06660366]
14200,[0.02351826]
14201,[0.06703126]
14202,[0.7629014]
14203,[0.01951706]
14204,[0.01955763]
14205,[0.920814]
14206,[0.31386542]
14207,[0.0801318]
14208,[0.0410457]
14209,[0.02321702]
14210,[0.5966885]
14211,[0.5708873]
14212,[0.24187422]
14213,[0.19298151]
14214,[0.0572589]
14215,[0.08454236]
14216,[0.05792168]
14217,[0.01800683]
14218,[0.04857159]
14219,[0.03985807]
14220,[0.03834754]
14221,[0.02045119]
14222,[0.6640576]
14223,[0.01944169]
14224,[0.49843913]
14225,[0.45925853]
14226,[0.6691389]
14227,[0.13909492]
14228,[0.01937452]
14229,[0.9359627]
14230,[0.70607096]
14231,[0.32089105]
14232,[0.0931029]
14233,[0.04486805]
14234,[0.06195787]
14235,[0.6186461]
14236,[0.29959974]
14237,[0.5650368]
14238,[0.04022443]
14239,[0.01726478]
14240,[0.02953699]
14241,[0.02218074]
14242,[0.14167073]
14243,[0.13308775]
14244,[0.04518044]
14245,[0.02562925]
14246,[0.0957928]
14247,[0.02032793]
14248,[0.05555534]
14249,[0.04177359]
14250,[0.27900952]
14251,[0.48586676]
14252,[0.560186]
14253,[0.6545732]
14254,[0.11196911]
14255,[0.03286502]
14256,[0.6004567]
14257,[0.0905453]
14258,[0.02248695]
14259,[0.52287674]
14260,[0.64756066]
14261,[0.19459733]
14262,[0.04247719]
14263,[0.08151007]
14264,[0.02392265]
14265,[0.16628173]
14266,[0.11328933]
14267,[0.07351732]
14268,[0.7293279]
14269,[0.08781773]
14270,[0.5746502]
14271,[0.06299961]
14272,[0.14612907]
14273,[0.02689305]
14274,[0.02661583]
14275,[0.35017496]
14276,[0.09462151]
14277,[0.06029823]
14278,[0.02844015]
14279,[0.5313038]
14280,[0.02930245]
14281,[0.21877956]
14282,[0.02533767]
14283,[0.18085375]
14284,[0.45738328]
14285,[0.08035505]
14286,[0.01883578]
14287,[0.01823962]
14288,[0.0619356]
14289,[0.02077845]
14290,[0.21587864]
14291,[0.55405915]
14292,[0.36144662]
14293,[0.04437459]
14294,[0.15501842]
14295,[0.15677539]
14296,[0.0202041]
14297,[0.05846867]
14298,[0.02439985]
14299,[0.0236488]
14300,[0.686296]
14301,[0.71573013]
14302,[0.07565627]
14303,[0.13025782]
14304,[0.76824176]
14305,[0.36021787]
14306,[0.64441967]
14307,[0.7106537]
14308,[0.2626425]
14309,[0.04227772]
14310,[0.69167835]
14311,[0.0453572]
14312,[0.026775]
14313,[0.02933612]
14314,[0.7414192]
14315,[0.02383301]
14316,[0.03342688]
14317,[0.6303266]
14318,[0.12271935]
14319,[0.19168395]
14320,[0.2593947]
14321,[0.77851516]
14322,[0.5373255]
14323,[0.04080576]
14324,[0.08977759]
14325,[0.5716467]
14326,[0.03250623]
14327,[0.166376]
14328,[0.03249571]
14329,[0.03219518]
14330,[0.0236575]
14331,[0.01883483]
14332,[0.16787246]
14333,[0.02052814]
14334,[0.05154157]
14335,[0.2075971]
14336,[0.05241698]
14337,[0.70752573]
14338,[0.73519564]
14339,[0.22617543]
14340,[0.03568918]
14341,[0.08062226]
14342,[0.19860044]
14343,[0.04189545]
14344,[0.07974678]
14345,[0.24973601]
14346,[0.44119078]
14347,[0.91392857]
14348,[0.03109142]
14349,[0.7493048]
14350,[0.04521576]
14351,[0.44798127]
14352,[0.02268755]
14353,[0.03029591]
14354,[0.03639138]
14355,[0.04876444]
14356,[0.08901218]
14357,[0.09273931]
14358,[0.15571392]
14359,[0.02410343]
14360,[0.02176279]
14361,[0.21853092]
14362,[0.20234832]
14363,[0.02211377]
14364,[0.7903273]
14365,[0.10258225]
14366,[0.11361253]
14367,[0.11723188]
14368,[0.25797123]
14369,[0.9369142]
14370,[0.01993641]
14371,[0.3468291]
14372,[0.07876503]
14373,[0.02344084]
14374,[0.01940143]
14375,[0.43075007]
14376,[0.5701497]
14377,[0.73519564]
14378,[0.0414471]
14379,[0.14168897]
14380,[0.04744083]
14381,[0.0428291]
14382,[0.25699764]
14383,[0.73300153]
14384,[0.5864358]
14385,[0.22303447]
14386,[0.02458251]
14387,[0.01788124]
14388,[0.25049046]
14389,[0.2106398]
14390,[0.3631999]
14391,[0.04113039]
14392,[0.49865064]
14393,[0.77457154]
14394,[0.03085995]
14395,[0.02500245]
14396,[0.19124976]
14397,[0.07246575]
14398,[0.51002705]
14399,[0.02364403]
14400,[0.0439831]
14401,[0.02019987]
14402,[0.02364442]
14403,[0.06521168]
14404,[0.02932507]
14405,[0.2389799]
14406,[0.72842145]
14407,[0.21335214]
14408,[0.8872189]
14409,[0.03890771]
14410,[0.02702209]
14411,[0.0996165]
14412,[0.75595796]
14413,[0.05806705]
14414,[0.7910068]
14415,[0.5930793]
14416,[0.38818836]
14417,[0.51893234]
14418,[0.16624787]
14419,[0.02968171]
14420,[0.02209377]
14421,[0.43937773]
14422,[0.01923904]
14423,[0.08397156]
14424,[0.08482718]
14425,[0.03352031]
14426,[0.0193896]
14427,[0.3348115]
14428,[0.6915956]
14429,[0.03226519]
14430,[0.02681518]
14431,[0.01933309]
14432,[0.09224233]
14433,[0.08272666]
14434,[0.5371107]
14435,[0.10201457]
14436,[0.03799692]
14437,[0.5089277]
14438,[0.02265811]
14439,[0.05090961]
14440,[0.30591333]
14441,[0.04102221]
14442,[0.7233677]
14443,[0.03843072]
14444,[0.4299766]
14445,[0.70625573]
14446,[0.6078178]
14447,[0.821646]
14448,[0.26581025]
14449,[0.19908518]
14450,[0.02683178]
14451,[0.9391793]
14452,[0.20614049]
14453,[0.14480698]
14454,[0.7731787]
14455,[0.24636647]
14456,[0.10273221]
14457,[0.29707935]
14458,[0.03208277]
14459,[0.01986203]
14460,[0.27087843]
14461,[0.06240833]
14462,[0.06143174]
14463,[0.02425799]
14464,[0.08028632]
14465,[0.01889563]
14466,[0.10278454]
14467,[0.09286097]
14468,[0.02102682]
14469,[0.04444832]
14470,[0.689291]
14471,[0.5159536]
14472,[0.24856693]
14473,[0.02598763]
14474,[0.07721412]
14475,[0.06861845]
14476,[0.02140257]
14477,[0.33360916]
14478,[0.36010146]
14479,[0.80602163]
14480,[0.5399638]
14481,[0.11952865]
14482,[0.70529515]
14483,[0.02566439]
14484,[0.66543794]
14485,[0.18664092]
14486,[0.09423715]
14487,[0.02279103]
14488,[0.18003711]
14489,[0.11065426]
14490,[0.08138442]
14491,[0.01866737]
14492,[0.11531672]
14493,[0.02490643]
14494,[0.32220906]
14495,[0.02334318]
14496,[0.05502471]
14497,[0.02585575]
14498,[0.02111852]
14499,[0.33008265]
14500,[0.04828957]
14501,[0.02627718]
14502,[0.05808869]
14503,[0.10140842]
14504,[0.1218946]
14505,[0.01863751]
14506,[0.02154228]
14507,[0.14045385]
14508,[0.05961856]
14509,[0.5756444]
14510,[0.0267348]
14511,[0.9391793]
14512,[0.07969227]
14513,[0.82301426]
14514,[0.77756345]
14515,[0.02142969]
14516,[0.5716467]
14517,[0.03865114]
14518,[0.24143764]
14519,[0.76691973]
14520,[0.10839835]
14521,[0.71845496]
14522,[0.6512718]
14523,[0.024571]
14524,[0.17840233]
14525,[0.32439935]
14526,[0.01794735]
14527,[0.02759257]
14528,[0.23359689]
14529,[0.02087319]
14530,[0.01863745]
14531,[0.0266805]
14532,[0.06103799]
14533,[0.03998095]
14534,[0.0355362]
14535,[0.26035473]
14536,[0.2558174]
14537,[0.5138425]
14538,[0.03387555]
14539,[0.06894088]
14540,[0.31075436]
14541,[0.48537284]
14542,[0.04254004]
14543,[0.49238825]
14544,[0.47136956]
14545,[0.2052156]
14546,[0.16539565]
14547,[0.5246891]
14548,[0.02279183]
14549,[0.2039462]
14550,[0.03291848]
14551,[0.17504188]
14552,[0.03416425]
14553,[0.2773909]
14554,[0.04321864]
14555,[0.02058065]
14556,[0.03918508]
14557,[0.60483706]
14558,[0.0326733]
14559,[0.02272439]
14560,[0.05405265]
14561,[0.04364195]
14562,[0.37457523]
14563,[0.71971035]
14564,[0.0529373]
14565,[0.02532223]
14566,[0.02028033]
14567,[0.17034379]
14568,[0.30214483]
14569,[0.6935208]
14570,[0.39641115]
14571,[0.14638633]
14572,[0.02012014]
14573,[0.13047725]
14574,[0.01947939]
14575,[0.07132542]
14576,[0.19575539]
14577,[0.03258353]
14578,[0.02408975]
14579,[0.01776373]
14580,[0.04528812]
14581,[0.21610892]
14582,[0.9309386]
14583,[0.02017421]
14584,[0.05612478]
14585,[0.25085372]
14586,[0.09546024]
14587,[0.14727753]
14588,[0.77530104]
14589,[0.4891137]
14590,[0.6892696]
14591,[0.62568647]
14592,[0.63394034]
14593,[0.76887274]
14594,[0.02069789]
14595,[0.04064241]
14596,[0.07955161]
14597,[0.20671487]
14598,[0.22037369]
14599,[0.39193454]
14600,[0.02303115]
14601,[0.03346425]
14602,[0.02823034]
14603,[0.03324565]
14604,[0.02454558]
14605,[0.4525228]
14606,[0.6417211]
14607,[0.557179]
14608,[0.772681]
14609,[0.03909564]
14610,[0.40598643]
14611,[0.19438165]
14612,[0.02295911]
14613,[0.04116493]
14614,[0.09438267]
14615,[0.9131298]
14616,[0.37270612]
14617,[0.01813078]
14618,[0.02417159]
14619,[0.29060727]
14620,[0.04337865]
14621,[0.02902201]
14622,[0.09009096]
14623,[0.19208166]
14624,[0.03856331]
14625,[0.9391793]
14626,[0.18766254]
14627,[0.6487422]
14628,[0.02882499]
14629,[0.01933309]
14630,[0.03696224]
14631,[0.31845075]
14632,[0.06551558]
14633,[0.15628916]
14634,[0.0327951]
14635,[0.019914]
14636,[0.03401467]
14637,[0.55174816]
14638,[0.02754512]
14639,[0.06601888]
14640,[0.02431032]
14641,[0.7237375]
14642,[0.04777673]
14643,[0.05416346]
14644,[0.73924863]
14645,[0.21077082]
14646,[0.28229654]
14647,[0.5679298]
14648,[0.7106274]
14649,[0.08368546]
14650,[0.93757707]
14651,[0.08325619]
14652,[0.11692452]
14653,[0.31538296]
14654,[0.09168974]
14655,[0.48631197]
14656,[0.07065338]
14657,[0.02885231]
14658,[0.04234716]
14659,[0.02505988]
14660,[0.02697429]
14661,[0.64792395]
14662,[0.01936272]
14663,[0.9255792]
14664,[0.03380933]
14665,[0.01922497]
14666,[0.01936334]
14667,[0.27346623]
14668,[0.02147087]
14669,[0.05943534]
14670,[0.02035901]
14671,[0.05604532]
14672,[0.41318607]
14673,[0.10731]
14674,[0.145105]
14675,[0.0227733]
14676,[0.19296736]
14677,[0.03101429]
14678,[0.04742989]
14679,[0.8023013]
14680,[0.0247598]
14681,[0.01863101]
14682,[0.01985273]
14683,[0.01891875]
14684,[0.10715759]
14685,[0.04104474]
14686,[0.07873139]
14687,[0.05156296]
14688,[0.20470628]
14689,[0.18925479]
14690,[0.02896339]
14691,[0.7605307]
14692,[0.693006]
14693,[0.9378146]
14694,[0.6140476]
14695,[0.02301177]
14696,[0.10583812]
14697,[0.02446914]
14698,[0.03652805]
14699,[0.03876385]
14700,[0.27098536]
14701,[0.16083059]
14702,[0.2313112]
14703,[0.03887203]
14704,[0.21527863]
14705,[0.3121844]
14706,[0.01986903]
14707,[0.02405006]
14708,[0.05824628]
14709,[0.7339773]
14710,[0.0208686]
14711,[0.0230701]
14712,[0.18932098]
14713,[0.3757558]
14714,[0.07718611]
14715,[0.13777933]
14716,[0.3757558]
14717,[0.15734789]
14718,[0.7696494]
14719,[0.15089768]
14720,[0.27110392]
14721,[0.5290468]
14722,[0.01934722]
14723,[0.13584346]
14724,[0.03115252]
14725,[0.6608805]
14726,[0.11595336]
14727,[0.02649704]
14728,[0.59614134]
14729,[0.02402318]
14730,[0.03539059]
14731,[0.02571478]
14732,[0.0195477]
14733,[0.02673805]
14734,[0.42780143]
14735,[0.11396727]
14736,[0.93168586]
14737,[0.6344528]
14738,[0.08922628]
14739,[0.6642108]
14740,[0.91117966]
14741,[0.23517543]
14742,[0.28062776]
14743,[0.21727014]
14744,[0.92737323]
14745,[0.02204463]
14746,[0.5000794]
14747,[0.05089962]
14748,[0.02155587]
14749,[0.40220842]
14750,[0.42436132]
14751,[0.66741896]
14752,[0.06970939]
14753,[0.02395305]
14754,[0.6875613]
14755,[0.08521557]
14756,[0.82263374]
14757,[0.08165818]
14758,[0.03953588]
14759,[0.02571052]
14760,[0.15692505]
14761,[0.28186813]
14762,[0.02016082]
14763,[0.54494977]
14764,[0.31018096]
14765,[0.19640544]
14766,[0.07228294]
14767,[0.08741984]
14768,[0.01988044]
14769,[0.42780143]
14770,[0.05503008]
14771,[0.3772417]
14772,[0.685362]
14773,[0.31056958]
14774,[0.02079961]
14775,[0.15879375]
14776,[0.12471578]
14777,[0.16611284]
14778,[0.17141086]
14779,[0.47495842]
14780,[0.09575099]
14781,[0.01803449]
14782,[0.02443287]
14783,[0.02759165]
14784,[0.25584894]
14785,[0.04639953]
14786,[0.22031584]
14787,[0.02660528]
14788,[0.02659485]
14789,[0.02019966]
14790,[0.15486312]
14791,[0.5192653]
14792,[0.05438516]
14793,[0.11808574]
14794,[0.02026391]
14795,[0.035532]
14796,[0.02913252]
14797,[0.03135705]
14798,[0.13087854]
14799,[0.15955412]
14800,[0.03054833]
14801,[0.3093876]
14802,[0.938356]
14803,[0.9213619]
14804,[0.18626818]
14805,[0.04700109]
14806,[0.41964296]
14807,[0.04831922]
14808,[0.02515265]
14809,[0.04669663]
14810,[0.10683358]
14811,[0.0191851]
14812,[0.04351026]
14813,[0.02171472]
14814,[0.0735383]
14815,[0.22107723]
14816,[0.21526724]
14817,[0.03271303]
14818,[0.7931477]
14819,[0.6600981]
14820,[0.4193691]
14821,[0.17822808]
14822,[0.01908523]
14823,[0.6036684]
14824,[0.08303133]
14825,[0.01949993]
14826,[0.10248232]
14827,[0.9296255]
14828,[0.02915561]
14829,[0.38491553]
14830,[0.01976898]
14831,[0.73085344]
14832,[0.0301486]
14833,[0.9382211]
14834,[0.03219187]
14835,[0.01864067]
14836,[0.76015955]
14837,[0.03559664]
14838,[0.02163151]
14839,[0.2679005]
14840,[0.09295586]
14841,[0.20258442]
14842,[0.8547328]
14843,[0.17373857]
14844,[0.04565439]
14845,[0.10166353]
14846,[0.05401748]
14847,[0.02477136]
14848,[0.03220651]
14849,[0.08318797]
14850,[0.02263695]
14851,[0.4354351]
14852,[0.08748847]
14853,[0.1044777]
14854,[0.03545162]
14855,[0.4021107]
14856,[0.19738466]
14857,[0.57833314]
14858,[0.02538994]
14859,[0.93767965]
14860,[0.35606813]
14861,[0.02070272]
14862,[0.13471135]
14863,[0.02348429]
14864,[0.05534703]
14865,[0.28855234]
14866,[0.06714612]
14867,[0.02875954]
14868,[0.02207285]
14869,[0.02622417]
14870,[0.7654444]
14871,[0.05010566]
14872,[0.03409541]
14873,[0.03124052]
14874,[0.32527184]
14875,[0.11639714]
14876,[0.024634]
14877,[0.529287]
14878,[0.03173885]
14879,[0.3729197]
14880,[0.04762548]
14881,[0.02868497]
14882,[0.03287444]
14883,[0.02158576]
14884,[0.02543193]
14885,[0.31235543]
14886,[0.13099873]
14887,[0.20027724]
14888,[0.21155718]
14889,[0.36178523]
14890,[0.27815115]
14891,[0.77138996]
14892,[0.6473434]
14893,[0.04275835]
14894,[0.8483295]
14895,[0.08993965]
14896,[0.2722736]
14897,[0.10493109]
14898,[0.17945513]
14899,[0.77593815]
14900,[0.92938256]
14901,[0.11024603]
14902,[0.26199785]
14903,[0.41380793]
14904,[0.1261032]
14905,[0.06410673]
14906,[0.35570854]
14907,[0.04596916]
14908,[0.7654444]
14909,[0.02275139]
14910,[0.05613723]
14911,[0.03925478]
14912,[0.01768634]
14913,[0.16707242]
14914,[0.10462096]
14915,[0.15063241]
14916,[0.02289584]
14917,[0.03785953]
14918,[0.37087893]
14919,[0.21294817]
14920,[0.03204727]
14921,[0.43036377]
14922,[0.20310324]
14923,[0.02565223]
14924,[0.17325771]
14925,[0.28149524]
14926,[0.08612329]
14927,[0.04928198]
14928,[0.11070585]
14929,[0.1434085]
14930,[0.20413947]
14931,[0.37592888]
14932,[0.01861206]
14933,[0.10320166]
14934,[0.02092552]
14935,[0.02843085]
14936,[0.17685047]
14937,[0.04246655]
14938,[0.02095538]
14939,[0.07392049]
14940,[0.67943424]
14941,[0.5917165]
14942,[0.02077806]
14943,[0.03755096]
14944,[0.19459733]
14945,[0.5400214]
14946,[0.02417606]
14947,[0.18286324]
14948,[0.12649378]
14949,[0.14996666]
14950,[0.19845825]
14951,[0.4989296]
14952,[0.02284274]
14953,[0.7033437]
14954,[0.5274815]
14955,[0.03992656]
14956,[0.09538507]
14957,[0.02442062]
14958,[0.5688663]
14959,[0.25870538]
14960,[0.05720475]
14961,[0.03309429]
14962,[0.05675831]
14963,[0.39821717]
14964,[0.03175637]
14965,[0.07411292]
14966,[0.01823962]
14967,[0.03262404]
14968,[0.03800526]
14969,[0.9381565]
14970,[0.7756762]
14971,[0.30030686]
14972,[0.0594171]
14973,[0.16521573]
14974,[0.02959433]
14975,[0.02384439]
14976,[0.05386332]
14977,[0.04622543]
14978,[0.28581733]
14979,[0.72265375]
14980,[0.30946115]
14981,[0.48344132]
14982,[0.05576393]
14983,[0.13002315]
14984,[0.03159624]
14985,[0.07907596]
14986,[0.03431508]
14987,[0.02154896]
14988,[0.6371068]
14989,[0.21472532]
14990,[0.23836261]
14991,[0.28586438]
14992,[0.31409293]
14993,[0.02181423]
14994,[0.02337205]
14995,[0.06173387]
14996,[0.04214352]
14997,[0.05200243]
14998,[0.04416236]
14999,[0.07361391]
15000,[0.81590235]
15001,[0.9215243]
15002,[0.7586186]
15003,[0.02314728]
15004,[0.03582242]
15005,[0.25064796]
15006,[0.8019551]
15007,[0.12585369]
15008,[0.02253896]
15009,[0.14596745]
15010,[0.7740307]
15011,[0.02076906]
15012,[0.16032097]
15013,[0.24677914]
15014,[0.65398896]
15015,[0.22037065]
15016,[0.92581946]
15017,[0.39349887]
15018,[0.3448649]
15019,[0.72889143]
15020,[0.24646464]
15021,[0.02736303]
15022,[0.92941177]
15023,[0.65799314]
15024,[0.0274682]
15025,[0.41310996]
15026,[0.93895304]
15027,[0.01901576]
15028,[0.03094542]
15029,[0.03967443]
15030,[0.2775789]
15031,[0.02474812]
15032,[0.31750804]
15033,[0.28452057]
15034,[0.5391766]
15035,[0.08261076]
15036,[0.02784553]
15037,[0.9379102]
15038,[0.22885701]
15039,[0.03323451]
